Country,State,City,Station,Control Board,Year,Quarter,Month,Day,Tme,Latitude,Longitude,Pollutant_id,Pollutant_max,Pollutant_min,Pollutant_avg,AQI_Value,AQI_Category
India,Bihar,Buxar,Charitra Van,BSPCB,2025,Qtr 4,November,18,10:00:00,25.56752,83.966379,NH3,3,3,3,0.75,Good
India,Bihar,Buxar,Charitra Van,BSPCB,2025,Qtr 4,November,18,10:00:00,25.56752,83.966379,NO2,10,9,9,11.25,Good
India,Bihar,Buxar,Charitra Van,BSPCB,2025,Qtr 4,November,18,10:00:00,25.56752,83.966379,OZONE,232,4,21,21,Good
India,Bihar,Buxar,Charitra Van,BSPCB,2025,Qtr 4,November,18,10:00:00,25.56752,83.966379,PM10,147,71,116,110.67,Moderate
India,Bihar,Buxar,Charitra Van,BSPCB,2025,Qtr 4,November,18,10:00:00,25.56752,83.966379,PM2.5,223,72,143,317.69,Very Poor
India,Bihar,Buxar,Charitra Van,BSPCB,2025,Qtr 4,November,18,10:00:00,25.56752,83.966379,SO2,14,4,8,10,Good
India,Bihar,Gaya,Kareemganj,BSPCB,2025,Qtr 4,November,18,10:00:00,24.792403,84.992416,CO,40,38,40,2,Good
India,Bihar,Gaya,Kareemganj,BSPCB,2025,Qtr 4,November,18,10:00:00,24.792403,84.992416,NH3,6,4,5,1.25,Good
India,Bihar,Gaya,Kareemganj,BSPCB,2025,Qtr 4,November,18,10:00:00,24.792403,84.992416,NO2,8,3,5,6.25,Good
India,Bihar,Gaya,Kareemganj,BSPCB,2025,Qtr 4,November,18,10:00:00,24.792403,84.992416,OZONE,33,2,7,7,Good
India,Bihar,Gaya,Kareemganj,BSPCB,2025,Qtr 4,November,18,10:00:00,24.792403,84.992416,PM10,360,117,201,167.33,Moderate
India,Bihar,Gaya,Kareemganj,BSPCB,2025,Qtr 4,November,18,10:00:00,24.792403,84.992416,PM2.5,273,55,120,300,Poor
India,Bihar,Gaya,Kareemganj,BSPCB,2025,Qtr 4,November,18,10:00:00,24.792403,84.992416,SO2,16,15,16,20,Good
India,Bihar,Gaya,Sfti Kusdihra,BSPCB,2025,Qtr 4,November,18,10:00:00,24.762518,84.982348,CO,44,13,44,2.2,Good
India,Bihar,Gaya,Sfti Kusdihra,BSPCB,2025,Qtr 4,November,18,10:00:00,24.762518,84.982348,NH3,4,3,3,0.75,Good
India,Bihar,Gaya,Sfti Kusdihra,BSPCB,2025,Qtr 4,November,18,10:00:00,24.762518,84.982348,NO2,28,20,24,30,Good
India,Bihar,Gaya,Sfti Kusdihra,BSPCB,2025,Qtr 4,November,18,10:00:00,24.762518,84.982348,OZONE,50,13,18,18,Good
India,Bihar,Gaya,Sfti Kusdihra,BSPCB,2025,Qtr 4,November,18,10:00:00,24.762518,84.982348,PM10,86,51,66,66,Satisfactory
India,Bihar,Gaya,Sfti Kusdihra,BSPCB,2025,Qtr 4,November,18,10:00:00,24.762518,84.982348,PM2.5,78,47,64,113.33,Moderate
India,Bihar,Gaya,Sfti Kusdihra,BSPCB,2025,Qtr 4,November,18,10:00:00,24.762518,84.982348,SO2,9,8,8,10,Good
India,Bihar,Hajipur,Industrial Area,BSPCB,2025,Qtr 4,November,18,10:00:00,25.697189,85.2459,CO,68,22,55,2.75,Good
India,Bihar,Hajipur,Industrial Area,BSPCB,2025,Qtr 4,November,18,10:00:00,25.697189,85.2459,NH3,10,6,8,2,Good
India,Bihar,Hajipur,Industrial Area,BSPCB,2025,Qtr 4,November,18,10:00:00,25.697189,85.2459,NO2,74,42,54,67.5,Satisfactory
India,Bihar,Hajipur,Industrial Area,BSPCB,2025,Qtr 4,November,18,10:00:00,25.697189,85.2459,OZONE,190,12,46,46,Good
India,Bihar,Hajipur,Industrial Area,BSPCB,2025,Qtr 4,November,18,10:00:00,25.697189,85.2459,PM10,108,68,83,83,Satisfactory
India,Bihar,Hajipur,Industrial Area,BSPCB,2025,Qtr 4,November,18,10:00:00,25.697189,85.2459,PM2.5,200,92,126,304.62,Very Poor
India,Bihar,Hajipur,Industrial Area,BSPCB,2025,Qtr 4,November,18,10:00:00,25.697189,85.2459,SO2,6,3,4,5,Good
India,Bihar,Katihar,Mirchaibari,BSPCB,2025,Qtr 4,November,18,10:00:00,25.560083,87.553265,CO,82,38,62,3.1,Good
India,Bihar,Katihar,Mirchaibari,BSPCB,2025,Qtr 4,November,18,10:00:00,25.560083,87.553265,NH3,1,1,1,0.25,Good
India,Bihar,Katihar,Mirchaibari,BSPCB,2025,Qtr 4,November,18,10:00:00,25.560083,87.553265,NO2,20,11,16,20,Good
India,Bihar,Katihar,Mirchaibari,BSPCB,2025,Qtr 4,November,18,10:00:00,25.560083,87.553265,OZONE,10,4,6,6,Good
India,Bihar,Katihar,Mirchaibari,BSPCB,2025,Qtr 4,November,18,10:00:00,25.560083,87.553265,PM10,104,11,62,62,Satisfactory
India,Bihar,Katihar,Mirchaibari,BSPCB,2025,Qtr 4,November,18,10:00:00,25.560083,87.553265,PM2.5,130,12,70,133.33,Moderate
India,Bihar,Katihar,Mirchaibari,BSPCB,2025,Qtr 4,November,18,10:00:00,25.560083,87.553265,SO2,20,10,15,18.75,Good
India,Bihar,Kishanganj,Sdm Office_Khagra,BSPCB,2025,Qtr 4,November,18,10:00:00,26.0881305,87.93840336,CO,20,16,18,0.9,Good
India,Bihar,Kishanganj,Sdm Office_Khagra,BSPCB,2025,Qtr 4,November,18,10:00:00,26.0881305,87.93840336,NH3,3,3,3,0.75,Good
India,Bihar,Kishanganj,Sdm Office_Khagra,BSPCB,2025,Qtr 4,November,18,10:00:00,26.0881305,87.93840336,NO2,11,8,10,12.5,Good
India,Bihar,Kishanganj,Sdm Office_Khagra,BSPCB,2025,Qtr 4,November,18,10:00:00,26.0881305,87.93840336,OZONE,20,16,17,17,Good
India,Bihar,Kishanganj,Sdm Office_Khagra,BSPCB,2025,Qtr 4,November,18,10:00:00,26.0881305,87.93840336,PM2.5,50,37,43,71.67,Satisfactory
India,Bihar,Kishanganj,Sdm Office_Khagra,BSPCB,2025,Qtr 4,November,18,10:00:00,26.0881305,87.93840336,SO2,8,6,7,8.75,Good
India,Bihar,Manguraha,Forest Rest House,BSPCB,2025,Qtr 4,November,18,10:00:00,27.308328,84.531742,CO,32,32,32,1.6,Good
India,Bihar,Manguraha,Forest Rest House,BSPCB,2025,Qtr 4,November,18,10:00:00,27.308328,84.531742,NH3,2,1,1,0.25,Good
India,Bihar,Manguraha,Forest Rest House,BSPCB,2025,Qtr 4,November,18,10:00:00,27.308328,84.531742,NO2,10,3,5,6.25,Good
India,Bihar,Manguraha,Forest Rest House,BSPCB,2025,Qtr 4,November,18,10:00:00,27.308328,84.531742,OZONE,17,9,10,10,Good
India,Bihar,Manguraha,Forest Rest House,BSPCB,2025,Qtr 4,November,18,10:00:00,27.308328,84.531742,PM10,129,34,68,68,Satisfactory
India,Bihar,Manguraha,Forest Rest House,BSPCB,2025,Qtr 4,November,18,10:00:00,27.308328,84.531742,PM2.5,113,7,53,88.33,Satisfactory
India,Bihar,Manguraha,Forest Rest House,BSPCB,2025,Qtr 4,November,18,10:00:00,27.308328,84.531742,SO2,17,16,16,20,Good
India,Bihar,Motihari,Gandak Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.63086,84.90051,CO,50,24,27,1.35,Good
India,Bihar,Motihari,Gandak Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.63086,84.90051,NH3,3,3,3,0.75,Good
India,Bihar,Motihari,Gandak Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.63086,84.90051,NO2,11,5,8,10,Good
India,Bihar,Motihari,Gandak Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.63086,84.90051,OZONE,6,2,3,3,Good
India,Bihar,Motihari,Gandak Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.63086,84.90051,PM10,138,49,101,100.67,Moderate
India,Bihar,Motihari,Gandak Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.63086,84.90051,PM2.5,163,42,97,223.33,Poor
India,Bihar,Motihari,Gandak Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.63086,84.90051,SO2,3,3,3,3.75,Good
India,Bihar,Munger,Town Hall,BSPCB,2025,Qtr 4,November,18,10:00:00,25.376776,86.471523,CO,48,19,24,1.2,Good
India,Bihar,Munger,Town Hall,BSPCB,2025,Qtr 4,November,18,10:00:00,25.376776,86.471523,NH3,7,5,6,1.5,Good
India,Bihar,Munger,Town Hall,BSPCB,2025,Qtr 4,November,18,10:00:00,25.376776,86.471523,NO2,5,4,5,6.25,Good
India,Bihar,Munger,Town Hall,BSPCB,2025,Qtr 4,November,18,10:00:00,25.376776,86.471523,OZONE,30,12,17,17,Good
India,Bihar,Munger,Town Hall,BSPCB,2025,Qtr 4,November,18,10:00:00,25.376776,86.471523,PM10,167,99,118,112,Moderate
India,Bihar,Munger,Town Hall,BSPCB,2025,Qtr 4,November,18,10:00:00,25.376776,86.471523,PM2.5,293,97,151,323.85,Very Poor
India,Bihar,Munger,Town Hall,BSPCB,2025,Qtr 4,November,18,10:00:00,25.376776,86.471523,SO2,20,15,17,21.25,Good
India,Bihar,Muzaffarpur,Buddha Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.11442,85.39813,CO,106,40,52,2.6,Good
India,Bihar,Muzaffarpur,Buddha Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.11442,85.39813,NH3,13,7,10,2.5,Good
India,Bihar,Muzaffarpur,Buddha Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.11442,85.39813,NO2,67,25,46,57.5,Satisfactory
India,Bihar,Muzaffarpur,Buddha Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.11442,85.39813,OZONE,232,28,71,71,Satisfactory
India,Bihar,Muzaffarpur,Buddha Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.11442,85.39813,PM10,110,66,92,92,Satisfactory
India,Bihar,Muzaffarpur,Buddha Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.11442,85.39813,PM2.5,200,86,142,316.92,Very Poor
India,Bihar,Muzaffarpur,Buddha Colony,BSPCB,2025,Qtr 4,November,18,10:00:00,26.11442,85.39813,SO2,5,3,4,5,Good
India,Bihar,Muzaffarpur,Mit-Daudpur Kothi,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1403345,85.3650192,CO,70,50,69,3.45,Good
India,Bihar,Muzaffarpur,Mit-Daudpur Kothi,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1403345,85.3650192,NH3,1,1,1,0.25,Good
India,Bihar,Muzaffarpur,Mit-Daudpur Kothi,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1403345,85.3650192,NO2,18,17,17,21.25,Good
India,Bihar,Muzaffarpur,Mit-Daudpur Kothi,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1403345,85.3650192,OZONE,56,23,33,33,Good
India,Bihar,Muzaffarpur,Mit-Daudpur Kothi,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1403345,85.3650192,PM10,74,56,66,66,Satisfactory
India,Bihar,Muzaffarpur,Mit-Daudpur Kothi,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1403345,85.3650192,PM2.5,110,78,91,203.33,Poor
India,Bihar,Muzaffarpur,Mit-Daudpur Kothi,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1403345,85.3650192,SO2,20,8,11,13.75,Good
India,Bihar,Muzaffarpur,Muzaffarpur Collectorate,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1209,85.3647,CO,30,8,9,0.45,Good
India,Bihar,Muzaffarpur,Muzaffarpur Collectorate,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1209,85.3647,NO2,14,10,12,15,Good
India,Bihar,Muzaffarpur,Muzaffarpur Collectorate,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1209,85.3647,OZONE,61,8,8,8,Good
India,Bihar,Muzaffarpur,Muzaffarpur Collectorate,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1209,85.3647,PM2.5,140,90,117,290,Poor
India,Bihar,Muzaffarpur,Muzaffarpur Collectorate,BSPCB,2025,Qtr 4,November,18,10:00:00,26.1209,85.3647,SO2,5,4,5,6.25,Good
India,Bihar,Patna,Drm Office Danapur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.586562,85.043586,CO,122,41,59,2.95,Good
India,Bihar,Patna,Drm Office Danapur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.586562,85.043586,NH3,18,6,10,2.5,Good
India,Bihar,Patna,Drm Office Danapur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.586562,85.043586,NO2,105,47,68,85,Satisfactory
India,Bihar,Patna,Drm Office Danapur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.586562,85.043586,OZONE,74,8,15,15,Good
India,Bihar,Patna,Drm Office Danapur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.586562,85.043586,PM10,322,104,156,137.33,Moderate
India,Bihar,Patna,Drm Office Danapur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.586562,85.043586,PM2.5,294,118,178,344.62,Very Poor
India,Bihar,Patna,Drm Office Danapur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.586562,85.043586,SO2,11,7,9,11.25,Good
India,Bihar,Patna,Govt. High School Shikarpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.592539,85.227158,CO,126,64,82,4.1,Good
India,Bihar,Patna,Govt. High School Shikarpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.592539,85.227158,NH3,5,4,5,1.25,Good
India,Bihar,Patna,Govt. High School Shikarpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.592539,85.227158,NO2,33,7,19,23.75,Good
India,Bihar,Patna,Govt. High School Shikarpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.592539,85.227158,OZONE,12,8,11,11,Good
India,Bihar,Patna,Govt. High School Shikarpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.592539,85.227158,PM10,174,107,145,130,Moderate
India,Bihar,Patna,Govt. High School Shikarpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.592539,85.227158,PM2.5,143,124,132,309.23,Very Poor
India,Bihar,Patna,Govt. High School Shikarpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.592539,85.227158,SO2,11,9,10,12.5,Good
India,Bihar,Patna,Igsc Planetarium Complex,BSPCB,2025,Qtr 4,November,18,10:00:00,25.610369,85.132568,CO,70,55,55,2.75,Good
India,Bihar,Patna,Igsc Planetarium Complex,BSPCB,2025,Qtr 4,November,18,10:00:00,25.610369,85.132568,OZONE,30,29,30,30,Good
India,Bihar,Patna,Muradpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.619651,85.147382,CO,69,30,45,2.25,Good
India,Bihar,Patna,Muradpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.619651,85.147382,NH3,5,4,4,1,Good
India,Bihar,Patna,Muradpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.619651,85.147382,NO2,12,9,11,13.75,Good
India,Bihar,Patna,Muradpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.619651,85.147382,OZONE,40,4,5,5,Good
India,Bihar,Patna,Muradpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.619651,85.147382,PM10,227,93,130,120,Moderate
India,Bihar,Patna,Muradpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.619651,85.147382,PM2.5,204,116,156,327.69,Very Poor
India,Bihar,Patna,Muradpur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.619651,85.147382,SO2,10,7,8,10,Good
India,Bihar,Patna,Rajbansi Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.599486,85.113666,CO,113,32,47,2.35,Good
India,Bihar,Patna,Rajbansi Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.599486,85.113666,NH3,9,1,5,1.25,Good
India,Bihar,Patna,Rajbansi Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.599486,85.113666,NO2,275,79,147,167,Moderate
India,Bihar,Patna,Rajbansi Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.599486,85.113666,OZONE,81,5,6,6,Good
India,Bihar,Patna,Rajbansi Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.599486,85.113666,PM10,143,103,123,115.33,Moderate
India,Bihar,Patna,Rajbansi Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.599486,85.113666,PM2.5,165,95,124,303.08,Very Poor
India,Bihar,Patna,Rajbansi Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.599486,85.113666,SO2,9,7,8,10,Good
India,Bihar,Patna,Samanpura,BSPCB,2025,Qtr 4,November,18,10:00:00,25.596727,85.085624,CO,101,4,36,1.8,Good
India,Bihar,Patna,Samanpura,BSPCB,2025,Qtr 4,November,18,10:00:00,25.596727,85.085624,NH3,7,6,6,1.5,Good
India,Bihar,Patna,Samanpura,BSPCB,2025,Qtr 4,November,18,10:00:00,25.596727,85.085624,NO2,49,35,44,55,Satisfactory
India,Bihar,Patna,Samanpura,BSPCB,2025,Qtr 4,November,18,10:00:00,25.596727,85.085624,OZONE,249,1,3,3,Good
India,Bihar,Patna,Samanpura,BSPCB,2025,Qtr 4,November,18,10:00:00,25.596727,85.085624,PM10,177,97,127,118,Moderate
India,Bihar,Patna,Samanpura,BSPCB,2025,Qtr 4,November,18,10:00:00,25.596727,85.085624,PM2.5,352,91,200,361.54,Very Poor
India,Bihar,Patna,Samanpura,BSPCB,2025,Qtr 4,November,18,10:00:00,25.596727,85.085624,SO2,2,2,2,2.5,Good
India,Bihar,Purnia,Mariam Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.366336,87.117468,CO,58,54,56,2.8,Good
India,Bihar,Purnia,Mariam Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.366336,87.117468,NH3,3,3,3,0.75,Good
India,Bihar,Purnia,Mariam Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.366336,87.117468,NO2,7,5,6,7.5,Good
India,Bihar,Purnia,Mariam Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.366336,87.117468,OZONE,32,18,20,20,Good
India,Bihar,Purnia,Mariam Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.366336,87.117468,PM10,79,6,46,46,Good
India,Bihar,Purnia,Mariam Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.366336,87.117468,PM2.5,90,7,52,86.67,Satisfactory
India,Bihar,Purnia,Mariam Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,25.366336,87.117468,SO2,16,16,16,20,Good
India,Bihar,Rajgir,Dangi Tola,BSPCB,2025,Qtr 4,November,18,10:00:00,25.0328,85.41948,CO,100,74,89,4.45,Good
India,Bihar,Rajgir,Dangi Tola,BSPCB,2025,Qtr 4,November,18,10:00:00,25.0328,85.41948,NH3,7,5,6,1.5,Good
India,Bihar,Rajgir,Dangi Tola,BSPCB,2025,Qtr 4,November,18,10:00:00,25.0328,85.41948,NO2,10,8,9,11.25,Good
India,Bihar,Rajgir,Dangi Tola,BSPCB,2025,Qtr 4,November,18,10:00:00,25.0328,85.41948,OZONE,34,30,33,33,Good
India,Bihar,Rajgir,Dangi Tola,BSPCB,2025,Qtr 4,November,18,10:00:00,25.0328,85.41948,PM10,137,45,87,87,Satisfactory
India,Bihar,Rajgir,Dangi Tola,BSPCB,2025,Qtr 4,November,18,10:00:00,25.0328,85.41948,PM2.5,253,42,113,276.67,Poor
India,Bihar,Rajgir,Dangi Tola,BSPCB,2025,Qtr 4,November,18,10:00:00,25.0328,85.41948,SO2,24,17,21,26.25,Good
India,Bihar,Saharsa,Police Line,BSPCB,2025,Qtr 4,November,18,10:00:00,25.892357,86.590325,CO,40,25,33,1.65,Good
India,Bihar,Saharsa,Police Line,BSPCB,2025,Qtr 4,November,18,10:00:00,25.892357,86.590325,NH3,4,4,4,1,Good
India,Bihar,Saharsa,Police Line,BSPCB,2025,Qtr 4,November,18,10:00:00,25.892357,86.590325,NO2,8,5,7,8.75,Good
India,Bihar,Saharsa,Police Line,BSPCB,2025,Qtr 4,November,18,10:00:00,25.892357,86.590325,OZONE,33,3,14,14,Good
India,Bihar,Saharsa,Police Line,BSPCB,2025,Qtr 4,November,18,10:00:00,25.892357,86.590325,PM10,107,15,79,79,Satisfactory
India,Bihar,Saharsa,Police Line,BSPCB,2025,Qtr 4,November,18,10:00:00,25.892357,86.590325,PM2.5,152,18,97,223.33,Poor
India,Bihar,Saharsa,Police Line,BSPCB,2025,Qtr 4,November,18,10:00:00,25.892357,86.590325,SO2,17,11,15,18.75,Good
India,Bihar,Samastipur,Dm Office_Kasipur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.859655,85.77944,NH3,2,2,2,0.5,Good
India,Bihar,Samastipur,Dm Office_Kasipur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.859655,85.77944,NO2,9,7,8,10,Good
India,Bihar,Samastipur,Dm Office_Kasipur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.859655,85.77944,OZONE,9,8,8,8,Good
India,Bihar,Samastipur,Dm Office_Kasipur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.859655,85.77944,PM10,108,46,73,73,Satisfactory
India,Bihar,Samastipur,Dm Office_Kasipur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.859655,85.77944,PM2.5,123,45,74,146.67,Moderate
India,Bihar,Samastipur,Dm Office_Kasipur,BSPCB,2025,Qtr 4,November,18,10:00:00,25.859655,85.77944,SO2,30,22,28,35,Good
India,Bihar,Sasaram,Dada Peer,BSPCB,2025,Qtr 4,November,18,10:00:00,24.952822,84.002396,CO,59,47,50,2.5,Good
India,Bihar,Sasaram,Dada Peer,BSPCB,2025,Qtr 4,November,18,10:00:00,24.952822,84.002396,NH3,5,2,3,0.75,Good
India,Bihar,Sasaram,Dada Peer,BSPCB,2025,Qtr 4,November,18,10:00:00,24.952822,84.002396,NO2,3,2,2,2.5,Good
India,Bihar,Sasaram,Dada Peer,BSPCB,2025,Qtr 4,November,18,10:00:00,24.952822,84.002396,OZONE,27,12,16,16,Good
India,Bihar,Sasaram,Dada Peer,BSPCB,2025,Qtr 4,November,18,10:00:00,24.952822,84.002396,PM10,403,77,161,140.67,Moderate
India,Bihar,Sasaram,Dada Peer,BSPCB,2025,Qtr 4,November,18,10:00:00,24.952822,84.002396,PM2.5,150,40,65,116.67,Moderate
India,Bihar,Siwan,Chitragupta Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,26.2271665,84.3570427,CO,131,67,95,4.75,Good
India,Bihar,Siwan,Chitragupta Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,26.2271665,84.3570427,NH3,1,1,1,0.25,Good
India,Bihar,Siwan,Chitragupta Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,26.2271665,84.3570427,NO2,2,1,1,1.25,Good
India,Bihar,Siwan,Chitragupta Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,26.2271665,84.3570427,OZONE,14,12,13,13,Good
India,Bihar,Siwan,Chitragupta Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,26.2271665,84.3570427,PM10,110,56,75,75,Satisfactory
India,Bihar,Siwan,Chitragupta Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,26.2271665,84.3570427,PM2.5,210,47,87,190,Moderate
India,Bihar,Siwan,Chitragupta Nagar,BSPCB,2025,Qtr 4,November,18,10:00:00,26.2271665,84.3570427,SO2,8,7,8,10,Good
India,Chandigarh,Chandigarh,Sector 22,CPCC,2025,Qtr 4,November,18,10:00:00,30.735567,76.775714,CO,107,52,60,3,Good
India,Chandigarh,Chandigarh,Sector 22,CPCC,2025,Qtr 4,November,18,10:00:00,30.735567,76.775714,NH3,9,3,8,2,Good
India,Chandigarh,Chandigarh,Sector 22,CPCC,2025,Qtr 4,November,18,10:00:00,30.735567,76.775714,NO2,54,5,19,23.75,Good
India,Chandigarh,Chandigarh,Sector 22,CPCC,2025,Qtr 4,November,18,10:00:00,30.735567,76.775714,OZONE,66,5,11,11,Good
India,Chandigarh,Chandigarh,Sector 22,CPCC,2025,Qtr 4,November,18,10:00:00,30.735567,76.775714,PM10,256,36,90,90,Satisfactory
India,Chandigarh,Chandigarh,Sector 22,CPCC,2025,Qtr 4,November,18,10:00:00,30.735567,76.775714,PM2.5,287,42,96,220,Poor
India,Chandigarh,Chandigarh,Sector 22,CPCC,2025,Qtr 4,November,18,10:00:00,30.735567,76.775714,SO2,32,3,10,12.5,Good
India,Chandigarh,Chandigarh,Sector-25,CPCC,2025,Qtr 4,November,18,10:00:00,30.751462,76.762879,CO,66,20,28,1.4,Good
India,Chandigarh,Chandigarh,Sector-25,CPCC,2025,Qtr 4,November,18,10:00:00,30.751462,76.762879,NH3,13,7,10,2.5,Good
India,Chandigarh,Chandigarh,Sector-25,CPCC,2025,Qtr 4,November,18,10:00:00,30.751462,76.762879,NO2,53,14,29,36.25,Good
India,Chandigarh,Chandigarh,Sector-25,CPCC,2025,Qtr 4,November,18,10:00:00,30.751462,76.762879,OZONE,57,1,4,4,Good
India,Chandigarh,Chandigarh,Sector-25,CPCC,2025,Qtr 4,November,18,10:00:00,30.751462,76.762879,PM10,139,30,91,91,Satisfactory
India,Chandigarh,Chandigarh,Sector-25,CPCC,2025,Qtr 4,November,18,10:00:00,30.751462,76.762879,PM2.5,193,13,93,210,Poor
India,Chandigarh,Chandigarh,Sector-25,CPCC,2025,Qtr 4,November,18,10:00:00,30.751462,76.762879,SO2,11,6,8,10,Good
India,Chandigarh,Chandigarh,Sector-53,CPCC,2025,Qtr 4,November,18,10:00:00,30.719859,76.738637,CO,130,8,12,0.6,Good
India,Chandigarh,Chandigarh,Sector-53,CPCC,2025,Qtr 4,November,18,10:00:00,30.719859,76.738637,NH3,6,4,5,1.25,Good
India,Chandigarh,Chandigarh,Sector-53,CPCC,2025,Qtr 4,November,18,10:00:00,30.719859,76.738637,NO2,174,34,88,108,Moderate
India,Chandigarh,Chandigarh,Sector-53,CPCC,2025,Qtr 4,November,18,10:00:00,30.719859,76.738637,OZONE,124,2,3,3,Good
India,Chandigarh,Chandigarh,Sector-53,CPCC,2025,Qtr 4,November,18,10:00:00,30.719859,76.738637,PM10,156,34,98,98,Satisfactory
India,Chandigarh,Chandigarh,Sector-53,CPCC,2025,Qtr 4,November,18,10:00:00,30.719859,76.738637,PM2.5,220,38,105,250,Poor
India,Chandigarh,Chandigarh,Sector-53,CPCC,2025,Qtr 4,November,18,10:00:00,30.719859,76.738637,SO2,30,8,16,20,Good
India,Chhattisgarh,Bhilai,32Bungalows,CECB,2025,Qtr 4,November,18,10:00:00,21.194815,81.31477,CO,60,22,31,1.55,Good
India,Chhattisgarh,Bhilai,32Bungalows,CECB,2025,Qtr 4,November,18,10:00:00,21.194815,81.31477,NH3,4,1,2,0.5,Good
India,Chhattisgarh,Bhilai,32Bungalows,CECB,2025,Qtr 4,November,18,10:00:00,21.194815,81.31477,NO2,113,28,64,80,Satisfactory
India,Chhattisgarh,Bhilai,32Bungalows,CECB,2025,Qtr 4,November,18,10:00:00,21.194815,81.31477,OZONE,77,4,22,22,Good
India,Chhattisgarh,Bhilai,32Bungalows,CECB,2025,Qtr 4,November,18,10:00:00,21.194815,81.31477,PM10,116,74,97,97,Satisfactory
India,Chhattisgarh,Bhilai,32Bungalows,CECB,2025,Qtr 4,November,18,10:00:00,21.194815,81.31477,PM2.5,69,46,56,93.33,Satisfactory
India,Chhattisgarh,Bhilai,32Bungalows,CECB,2025,Qtr 4,November,18,10:00:00,21.194815,81.31477,SO2,107,6,32,40,Good
